id,idcliente,estado,anom,,
136728,T-292-8671856-R,3640/748400-0240,,,
136751,X-247-8671903-V,3619/163393-8795,,,
136774,F-500-8671950-A,3636/949420-4917,,,
136797,K-231-8671997-Y,3692/528931-6123,,,
136820,I-317-8672044-C,3601/111692-9469,,,
136843,S-508-8672091-I,3621/081318-7310,,,
136866,Q-323-8672138-W,3681/208579-2550,,,
136889,G-511-8672185-P,3640/610692-2245,,,
136912,Y-243-8672232-T,3625/453824-3727,,,
136935,C-471-8672279-R,3679/903569-1950,,,
136958,N-429-8672326-F,3665/129679-9446,,,
136981,X-268-8672373-U,3655/422588-0529,,,
137004,J-496-8672420-W,3632/330770-3201,,,
137027,M-389-8672467-N,3619/078800-1458,,,
137050,S-445-8672514-S,3654/657315-8201,,,
137073,P-363-8672561-S,3610/566487-1410,,,
137096,Y-276-8672608-W,3614/829725-8977,,,
137119,Z-357-8672655-U,3660/384803-9433,,,
137142,I-417-8672702-J,3675/925839-2736,,,
137165,P-411-8672749-Y,3671/335864-4306,,,
137188,F-281-8672796-U,3682/041809-4487,,,
137211,V-252-8672843-A,3651/916529-1482,,,
137234,N-503-8672890-R,3693/057618-2840,,,
137257,C-333-8672937-T,3678/409035-8513,,,
137280,M-379-8672984-O,3673/546019-9572,,,
137303,Y-252-8673031-P,3637/863366-6431,,,
137326,J-503-8673078-J,3639/214191-7228,,,
137349,D-515-8673125-O,3655/030622-8166,,,
137372,M-231-8673172-Z,3696/131499-1556,,,
137395,U-420-8673219-F,3619/615627-0252,,,
137418,R-409-8673266-A,3628/192725-0427,,,
137441,O-404-8673313-R,3619/078800-1458,,,
137464,V-490-8673360-Q,3685/392103-3957,,,
137487,K-471-8673407-O,3617/203793-6478,,,
137510,J-311-8673454-C,3625/859597-6806,,,
137533,R-300-8673501-T,3620/025177-1410,,,
137556,X-464-8673548-V,3619/582948-7004,,,
137579,M-316-8673595-B,3668/471724-8446,,,
137602,J-492-8673642-C,3654/533361-0261,,,
137625,U-342-8673689-L,3693/451302-0527,,,
137648,X-405-8673736-E,3674/275992-7101,,,
137671,C-332-8673783-H,3696/067335-5387,,,
137694,N-516-8673830-W,3629/509448-8990,,,
137717,Q-452-8673877-H,3624/486808-2787,,,
137740,C-492-8673924-A,3695/627656-2460,,,
137763,I-462-8673971-K,3610/315396-6460,,,
137786,H-537-8674018-A,3655/112977-0244,,,
137809,R-268-8674065-A,3617/524190-0552,,,
137832,W-270-8674112-V,3614/915485-5004,,,
137855,W-295-8674159-C,3672/833826-9990,,,
137878,L-488-8674206-Y,3646/870443-2209,,,
137901,Y-330-8674253-W,3654/290339-6348,,,
137924,P-480-8674300-K,3645/757715-9437,,,
137947,T-409-8674347-O,3682/889312-0453,,,
137970,L-289-8674394-L,3648/223403-4666,,,
137993,J-452-8674441-O,3663/775209-1774,,,
138016,S-468-8674488-H,3603/029489-9617,,,
138039,R-511-8674535-V,3611/860775-5756,,,
138062,Z-347-8674582-E,3678/390958-4418,,,
138085,A-389-8674629-H,3698/879720-4553,,,
138108,G-335-8674676-V,3603/585105-9026,,,
138131,L-362-8674723-M,3648/526842-0131,,,
138154,D-363-8674770-G,3671/770504-8186,,,
138177,F-239-8674817-S,3695/243645-9671,,,
138200,C-359-8674864-S,3678/407539-6538,,,
138223,J-387-8674911-E,3613/609762-6147,,,
138246,B-433-8674958-O,3664/457172-3215,,,
138269,D-520-8675005-P,3631/818653-0337,,,
138292,K-319-8675052-C,3663/862147-7699,,,
138315,B-373-8675099-H,3655/437724-2726,,,
138338,S-246-8675146-D,3661/589555-1433,,,
138361,U-306-8675193-B,3607/070833-8885,,,
138384,L-465-8675240-R,3667/643484-0224,,,
138407,F-291-8675287-Z,3688/542009-2514,,,
138430,H-459-8675334-N,3676/114239-4985,,,
138453,V-473-8675381-H,3630/782525-1496,,,
138476,W-382-8675428-T,3649/125883-8910,,,
138499,Z-527-8675475-J,3672/933870-6742,,,
138522,K-539-8675522-F,3640/530163-0827,,,
138545,Y-260-8675569-M,3661/563771-7268,,,
138568,W-307-8675616-O,3610/247657-3078,,,
138591,N-316-8675663-E,3624/486808-2787,,,
138614,I-462-8675710-E,3670/377263-7416,,,
138637,F-249-8675757-W,3684/217045-1010,,,
138660,S-339-8675804-V,3603/585105-9026,,,
138683,P-503-8675851-O,3665/558126-7035,,,
138706,D-291-8675898-B,3640/512015-8794,,,
138729,D-277-8675945-V,3610/963108-3877,,,
138752,F-465-8675992-U,3674/330795-6147,,,
138775,M-268-8676039-S,3612/152626-1286,,,
138798,P-537-8676086-F,3649/554663-7224,,,
138821,D-392-8676133-Z,3640/305527-4983,,,
138844,M-524-8676180-B,3619/471857-6076,,,
138867,K-539-8676227-L,3691/938888-9296,,,
138890,R-231-8676274-D,3640/610692-2245,,,
138913,S-476-8676321-F,3689/515344-9468,,,
138936,V-371-8676368-W,3657/692195-1551,,,
138959,K-540-8676415-T,3645/784122-5386,,,
138982,G-256-8676462-E,3672/520017-0488,,,
139005,L-435-8676509-R,3684/282509-4744,,,
139028,G-525-8676556-M,3681/208579-2550,,,
139051,Q-298-8676603-S,3684/642294-3104,,,
139074,Z-492-8676650-I,3657/586912-6150,,,
139097,R-247-8676697-O,3641/902136-6505,,,
139120,T-429-8676744-P,3654/343841-6502,,,
139143,J-527-8676791-F,3625/913360-0759,,,
139166,P-244-8676838-N,3674/330795-6147,,,
139189,U-377-8676885-B,3693/744301-8602,,,
139212,V-509-8676932-U,3664/661106-5432,,,
139235,L-340-8676979-G,3620/003448-0644,,,
139258,B-255-8677026-J,3687/407394-1458,,,
139281,O-331-8677073-Q,3678/204377-1402,,,
139304,A-404-8677120-W,3613/349144-4284,,,
139327,W-429-8677167-E,3647/404879-0104,,,
139350,K-335-8677214-Y,3646/945529-4079,,,
139373,R-447-8677261-S,3690/253689-5118,,,
139396,L-353-8677308-M,3606/713610-6751,,,
139419,N-368-8677355-M,3671/881631-1943,,,
139442,J-447-8677402-Y,3686/519479-7365,,,
139465,C-469-8677449-Q,3634/697953-4190,,,
139488,M-278-8677496-O,3659/502502-6813,,,
139511,V-312-8677543-A,3605/495934-5948,,,
139534,Z-311-8677590-G,3626/544855-4318,,,
139557,A-335-8677637-B,3612/495332-5103,,,
139580,J-351-8677684-A,3695/997309-5834,,,
139603,N-327-8677731-X,3648/005818-5689,,,
139626,R-299-8677778-U,3678/316713-0763,,,
139649,J-488-8677825-H,3679/413639-2814,,,
139672,S-506-8677872-I,3662/961779-7935,,,
139695,I-275-8677919-N,3607/926129-0862,,,
139718,M-495-8677966-Z,3628/652825-7911,,,
139741,I-262-8678013-L,3605/495934-5948,,,
139764,R-299-8678060-J,3657/107878-3238,,,
139787,G-519-8678107-S,3634/140082-2884,,,
139810,Q-294-8678154-G,3647/404879-0104,,,
139833,G-360-8678201-I,3686/520782-7670,,,
139856,J-265-8678248-E,3678/386576-3667,,,
139879,S-376-8678295-E,3671/180952-7609,,,
139902,B-440-8678342-I,3633/213288-8590,,,
139925,E-301-8678389-J,3670/476720-1721,,,
139948,Q-352-8678436-R,3605/495934-5948,,,
139971,B-361-8678483-P,3619/400968-2658,,,
139994,W-485-8678530-L,3670/377263-7416,,,
140017,C-414-8678577-L,3629/281579-2966,,,
140040,D-449-8678624-B,3660/384803-9433,,,
140063,S-328-8678671-H,3663/720471-2159,,,
140086,E-300-8678718-G,3619/738309-2394,,,
140109,X-452-8678765-T,3691/212440-0767,,,
140132,K-430-8678812-G,3601/620640-6419,,,
140155,S-393-8678859-V,3624/253241-2828,,,
140178,C-487-8678906-N,3655/236282-2502,,,
140201,V-244-8678953-J,3624/980923-5535,,,
140224,C-475-8679000-H,3647/175650-5377,,,
140247,Q-392-8679047-P,3682/988226-5945,,,
140270,S-456-8679094-V,3649/554663-7224,,,
140293,X-434-8679141-H,3612/091269-4548,,,
140316,Z-269-8679188-O,3656/398662-3416,,,
140339,G-287-8679235-T,3620/910642-5320,,,
140362,O-240-8679282-K,3661/595218-4540,,,
140385,P-302-8679329-C,3620/650214-1592,,,
140408,A-352-8679376-T,3685/737353-9940,,,
140431,Y-399-8679423-I,3699/899990-6087,,,
140454,F-425-8679470-Q,3675/992194-8625,,,
140477,D-413-8679517-G,3692/980753-0108,,,
140500,B-264-8679564-X,3635/998866-1631,,,
140523,O-412-8679611-O,3610/133734-9181,,,
140546,R-412-8679658-I,3610/392259-5368,,,
140569,N-353-8679705-I,3610/709945-8615,,,
140592,Q-365-8679752-Z,3631/603559-9636,,,
140615,G-366-8679799-B,3613/450623-4801,,,
140638,N-415-8679846-T,3637/695149-8312,,,
140661,M-469-8679893-H,3606/758369-1651,,,
140684,M-289-8679940-L,3647/212450-9372,,,
140707,N-342-8679987-M,3653/733289-7858,,,
140730,V-327-8680034-V,3661/563771-7268,,,
140753,R-496-8680081-F,3699/705706-1595,,,
140776,L-517-8680128-E,3652/639800-3493,,,
140799,L-235-8680175-R,3678/409035-8513,,,
140822,L-449-8680222-E,3614/670852-1413,,,
140845,A-305-8680269-E,3686/573080-1374,,,
140868,U-254-8680316-Z,3610/076494-5206,,,
140891,G-484-8680363-B,3665/763007-7209,,,
140914,K-506-8680410-M,3677/160528-3492,,,
140937,T-313-8680457-U,3612/126454-4216,,,
140960,L-312-8680504-U,3653/366541-3785,,,
140983,J-351-8680551-C,3666/950411-6013,,,
141006,O-309-8680598-R,3623/688513-9079,,,
141029,P-461-8680645-K,3624/131664-5785,,,
141052,X-305-8680692-U,3695/204263-5086,,,
141075,U-425-8680739-X,3693/451302-0527,,,
141098,G-272-8680786-N,3638/404573-8677,,,
141121,P-527-8680833-Q,3617/442495-5947,,,
141144,I-271-8680880-H,3602/902181-5250,,,
141167,Z-506-8680927-B,3621/969424-8570,,,
141190,A-407-8680974-R,3645/512004-0369,,,
141213,N-384-8681021-B,3635/592384-1841,,,
141236,R-469-8681068-P,3659/006400-6669,,,
141259,L-479-8681115-H,3668/471724-8446,,,
141282,G-280-8681162-Q,3678/409035-8513,,,
141305,K-426-8681209-K,3667/083930-2088,,,
141328,O-341-8681256-U,3659/015826-0768,,,
141351,E-464-8681303-O,3688/993491-9386,,,
141374,Z-476-8681350-Y,3624/677781-4945,,,
141397,S-406-8681397-S,3649/554663-7224,,,
141420,L-492-8681444-D,3682/519362-9183,,,
141443,K-364-8681491-K,3605/428802-6128,,,
141466,G-386-8681538-V,3643/068195-4795,,,
141489,R-413-8681585-L,3683/378753-1773,,,
141512,J-388-8681632-Q,3603/105354-6365,,,
141535,F-306-8681679-E,3662/148325-9546,,,
141558,K-511-8681726-J,3659/702970-2316,,,
141581,S-297-8681773-K,3697/740436-5675,,,
141604,B-422-8681820-Z,3667/595590-0037,,,
141627,M-317-8681867-V,3633/213288-8590,,,
141650,R-519-8681914-J,3650/207851-7128,,,
141673,W-461-8681961-P,3668/938682-6943,,,
141696,P-482-8682008-M,3652/898935-9268,,,
141719,F-287-8682055-R,3647/212450-9372,,,
141742,F-297-8682102-U,3678/407539-6538,,,
141765,E-260-8682149-K,3697/111146-8120,,,
141788,W-322-8682196-K,3602/804551-5813,,,
141811,G-434-8682243-B,3667/083930-2088,,,
141834,Z-436-8682290-S,3644/926803-4417,,,
141857,X-361-8682337-V,3643/121961-4315,,,
141880,L-454-8682384-S,3651/974163-9071,,,
141903,O-534-8682431-E,3628/224765-3100,,,
141926,C-374-8682478-O,3649/161249-1927,,,
141949,K-416-8682525-U,3651/916529-1482,,,
141972,H-335-8682572-G,3665/611263-8033,,,
141995,Y-371-8682619-I,3694/175517-9739,,,
142018,I-409-8682666-M,3697/696067-0239,,,
142041,Y-509-8682713-N,3687/142339-2374,,,
142064,T-355-8682760-B,3607/341224-7137,,,
142087,Y-243-8682807-L,3658/879818-4026,,,
142110,R-534-8682854-N,3671/991507-4564,,,
142133,B-382-8682901-R,3679/984494-5266,,,
142156,Z-255-8682948-A,3630/679053-7319,,,
142179,W-353-8682995-Q,3622/094156-5113,,,
142202,C-332-8683042-J,3616/534864-3932,,,
142225,U-372-8683089-A,3634/140082-2884,,,
142248,X-244-8683136-Y,3665/129679-9446,,,
142271,P-345-8683183-G,3646/425801-1366,,,
142294,Z-495-8683230-F,3649/041065-5741,,,
142317,B-239-8683277-H,3629/066427-5042,,,
142340,Y-405-8683324-G,3648/522358-5374,,,
142363,X-339-8683371-F,3674/515939-3915,,,
142386,S-514-8683418-G,3675/900942-5330,,,
142409,I-360-8683465-B,3677/513922-5580,,,
142432,K-466-8683512-I,3621/969424-8570,,,
142455,J-396-8683559-M,3669/994567-2159,,,
142478,T-435-8683606-J,3626/315349-2501,,,
142501,L-306-8683653-H,3655/030622-8166,,,
142524,T-533-8683700-I,3667/595590-0037,,,
142547,U-408-8683747-K,3691/777008-3999,,,
142570,E-344-8683794-F,3666/528140-1768,,,
142593,H-363-8683841-N,3635/132182-6872,,,
142616,C-262-8683888-N,3649/041065-5741,,,
142639,B-453-8683935-P,3662/995281-5409,,,
142662,W-413-8683982-S,3603/196045-7441,,,
142685,I-299-8684029-W,3643/326253-6148,,,
142708,S-273-8684076-L,3608/676458-1994,,,
142731,W-518-8684123-W,3665/510941-4135,,,
142754,N-307-8684170-U,3678/606962-4577,,,
142777,N-372-8684217-O,3648/099358-6496,,,
142800,Z-506-8684264-A,3652/726170-4605,,,
142823,G-366-8684311-M,3628/945133-0895,,,
142846,Z-455-8684358-P,3659/346037-0119,,,
142869,B-421-8684405-F,3615/749543-3654,,,
142892,Y-313-8684452-C,3691/597442-1163,,,
142915,B-305-8684499-H,3628/803432-6891,,,
142938,G-364-8684546-E,3635/840480-0054,,,
142961,P-239-8684593-I,3609/411706-4510,,,
142984,X-238-8684640-M,3691/387203-0095,,,
143007,X-406-8684687-Z,3688/955803-1542,,,
143030,U-468-8684734-N,3656/398662-3416,,,
143053,F-295-8684781-H,3680/779880-0229,,,
143076,K-516-8684828-I,3672/282892-8983,,,
143099,D-495-8684875-N,3683/378753-1773,,,
143122,V-292-8684922-F,3610/392259-5368,,,
143145,D-410-8684969-H,3649/889306-5668,,,
143168,H-324-8685016-W,3615/500794-2931,,,
143191,X-478-8685063-X,3653/452965-5959,,,
143214,K-406-8685110-I,3605/226468-2732,,,
143237,T-389-8685157-X,3655/868307-9151,,,
143260,A-322-8685204-H,3677/970201-4025,,,
143283,B-458-8685251-O,3689/135834-4430,,,
143306,A-522-8685298-Y,3652/898935-9268,,,
143329,J-318-8685345-B,3602/238232-0671,,,
143352,M-251-8685392-I,3642/529435-5950,,,
143375,U-347-8685439-Z,3683/226711-9554,,,
143398,P-438-8685486-N,3694/264440-2282,,,
143421,P-355-8685533-N,3628/224765-3100,,,
143444,U-376-8685580-S,3638/101815-2951,,,
143467,Q-362-8685627-H,3672/933870-6742,,,
143490,U-322-8685674-L,3612/296455-9249,,,
143513,R-310-8685721-Q,3632/330770-3201,,,
143536,W-249-8685768-B,3655/627788-2741,,,
143559,X-384-8685815-V,3673/761993-1970,,,
143582,J-344-8685862-G,3618/857621-5959,,,
143605,Q-381-8685909-A,3676/969690-5726,,,
143628,I-288-8685956-P,3660/524161-7699,,,
143651,X-279-8686003-D,3680/167343-8072,,,
143674,E-487-8686050-D,3696/594441-0903,,,
143697,K-422-8686097-H,3626/186916-1816,,,
143720,Q-537-8686144-D,3670/608744-5227,,,
143743,X-477-8686191-X,3631/603559-9636,,,
143766,S-455-8686238-W,3682/514710-1123,,,
143789,C-498-8686285-R,3688/827188-3676,,,
143812,C-251-8686332-I,3644/926803-4417,,,
143835,G-410-8686379-I,3623/434036-9779,,,
143858,A-344-8686426-M,3671/371016-1932,,,
143881,J-538-8686473-B,3677/911641-6139,,,
143904,W-392-8686520-K,3682/519362-9183,,,
143927,N-295-8686567-Z,3620/997843-7163,,,
143950,I-533-8686614-P,3674/980560-8700,,,
143973,U-357-8686661-C,3640/077994-6474,,,
143996,K-521-8686708-W,3690/478592-2874,,,
144019,I-522-8686755-D,3679/177971-7141,,,
144042,T-303-8686802-Q,3683/226711-9554,,,
144065,K-270-8686849-V,3655/868307-9151,,,
144088,B-307-8686896-W,3650/120233-1802,,,
144111,B-396-8686943-O,3618/409984-7105,,,
144134,O-253-8686990-V,3668/986323-6939,,,
144157,K-328-8687037-Z,3605/436902-8357,,,
144180,M-450-8687084-B,3673/857184-4748,,,
144203,G-465-8687131-X,3618/409984-7105,,,
144226,Q-451-8687178-P,3613/619855-2150,,,
144249,K-382-8687225-X,3651/818921-2268,,,
144272,N-423-8687272-M,3695/974694-1744,,,
144295,D-518-8687319-Z,3624/846306-6913,,,
144318,S-322-8687366-J,3655/030622-8166,,,
144341,U-404-8687413-Q,3610/695682-1501,,,
144364,R-389-8687460-W,3664/137999-5425,,,
144387,O-347-8687507-Z,3690/253689-5118,,,
144410,Q-319-8687554-L,3662/961779-7935,,,
144433,H-332-8687601-U,3676/923341-5478,,,
144456,N-328-8687648-O,3633/627052-1806,,,
144479,E-278-8687695-U,3642/678281-9598,,,
144502,Q-426-8687742-U,3662/145429-4860,,,
144525,J-245-8687789-G,3685/019715-3931,,,
144548,R-373-8687836-Q,3678/407539-6538,,,
144571,R-473-8687883-X,3672/033568-5807,,,
144594,T-273-8687930-L,3667/170802-1353,,,
144617,P-292-8687977-R,3688/993491-9386,,,
144640,D-482-8688024-P,3631/870605-0386,,,
144663,T-253-8688071-X,3683/474252-5538,,,
144686,K-326-8688118-Z,3670/646009-6860,,,
144709,O-390-8688165-N,3682/889312-0453,,,
144732,W-361-8688212-Y,3670/492946-4795,,,
144755,W-493-8688259-L,3680/368177-6733,,,
144778,Z-285-8688306-M,3663/044249-2999,,,
144801,D-446-8688353-V,3687/239933-5678,,,
144824,R-230-8688400-M,3696/114492-1591,,,
144847,D-318-8688447-B,3666/802573-7406,,,
144870,Q-275-8688494-Y,3620/982647-1935,,,
144893,K-348-8688541-V,3656/805270-3885,,,
144916,L-392-8688588-R,3621/969424-8570,,,
144939,L-343-8688635-B,3693/451302-0527,,,
144962,L-437-8688682-Y,3679/771909-4509,,,
144985,K-357-8688729-B,3659/346037-0119,,,
145008,F-353-8688776-E,3693/610958-4030,,,
145031,O-455-8688823-T,3615/645068-9888,,,
145054,K-525-8688870-M,3690/478592-2874,,,
145077,Y-460-8688917-M,3689/456257-2770,,,
145100,Y-523-8688964-K,3605/375059-8606,,,
145123,L-370-8689011-I,3606/713610-6751,,,
145146,M-245-8689058-L,3604/017078-0849,,,
145169,Q-339-8689105-U,3638/077617-6384,,,
145192,O-362-8689152-V,3692/863436-2230,,,
145215,L-433-8689199-W,3628/572855-7336,,,
145238,S-309-8689246-M,3640/610692-2245,,,
145261,F-380-8689293-D,3682/889312-0453,,,
145284,K-525-8689340-B,3676/477220-5125,,,
145307,H-379-8689387-A,3637/926843-4707,,,
145330,F-506-8689434-V,3687/574984-4125,,,
145353,T-263-8689481-K,3696/003649-4949,,,
145376,F-380-8689528-W,3618/155527-5870,,,
145399,F-282-8689575-L,3651/023067-3929,,,
145422,D-518-8689622-Y,3684/497978-6174,,,
145445,S-449-8689669-B,3618/409984-7105,,,
145468,T-251-8689716-U,3614/012187-0895,,,
145491,P-340-8689763-F,3688/993491-9386,,,
145514,H-472-8689810-O,3662/249140-3878,,,
145537,E-315-8689857-L,3678/482198-7374,,,
145560,M-503-8689904-B,3689/135834-4430,,,
145583,Y-352-8689951-V,3666/292742-6259,,,
145606,W-540-8689998-N,3694/264440-2282,,,
145629,U-235-8690045-M,3690/040744-2143,,,
145652,Z-361-8690092-V,3619/400968-2658,,,
145675,B-347-8690139-S,3603/173118-4563,,,
145698,R-256-8690186-M,3689/127590-7582,,,
145721,F-514-8690233-A,3648/077265-0950,,,
145744,O-251-8690280-L,3689/157253-6878,,,
145767,Z-363-8690327-M,3638/990621-0633,,,
145790,Y-238-8690374-B,3654/923918-0627,,,
145813,V-371-8690421-Z,3649/695092-7499,,,
145836,O-406-8690468-C,3678/390958-4418,,,
145859,K-525-8690515-U,3641/829401-6110,,,
145882,F-411-8690562-S,3684/143445-1162,,,
145905,H-503-8690609-E,3672/741441-1245,,,
145928,D-232-8690656-O,3642/851043-4807,,,
145951,D-292-8690703-G,3661/139257-1545,,,
145974,W-344-8690750-P,3696/956517-1414,,,
145997,N-322-8690797-Y,3616/797954-8695,,,
146020,Q-433-8690844-T,3630/873695-3113,,,
146043,L-500-8690891-J,3682/519362-9183,,,
146066,H-538-8690938-V,3633/438693-2116,,,
146089,N-370-8690985-H,3685/465317-5669,,,
146112,L-233-8691032-C,3684/453383-2886,,,
146135,N-384-8691079-Z,3669/156767-3102,,,
146158,I-320-8691126-Y,3676/606415-4945,,,
146181,D-411-8691173-V,3610/049297-8123,,,
146204,N-476-8691220-X,3631/631596-9400,,,
146227,L-386-8691267-H,3664/692289-3308,,,
146250,E-383-8691314-C,3663/172671-2144,,,
146273,I-456-8691361-N,3683/405447-2774,,,
146296,O-449-8691408-V,3693/585253-1198,,,
146319,Y-448-8691455-E,3640/223044-3208,,,
146342,S-231-8691502-U,3610/861565-5767,,,
146365,R-392-8691549-E,3651/471259-2581,,,
146388,R-237-8691596-Y,3687/142339-2374,,,
146411,P-515-8691643-F,3600/393626-3476,,,
146434,N-412-8691690-O,3693/885925-2172,,,
146457,C-353-8691737-C,3693/610958-4030,,,
146480,L-348-8691784-Q,3699/033731-0163,,,
146503,Q-520-8691831-S,3655/627788-2741,,,
146526,S-389-8691878-L,3646/425801-1366,,,
146549,M-310-8691925-S,3670/926862-9312,,,
146572,T-426-8691972-K,3610/049297-8123,,,
146595,O-387-8692019-F,3615/829498-9169,,,
146618,C-240-8692066-S,3621/481546-6284,,,
146641,M-346-8692113-P,3614/379494-2066,,,
146664,N-306-8692160-N,3606/848499-9706,,,
146687,L-241-8692207-A,3671/180952-7609,,,
146710,Z-470-8692254-Y,3608/590673-6896,,,
146733,W-437-8692301-V,3698/125132-9974,,,
146756,G-286-8692348-D,3672/741441-1245,,,
146779,J-486-8692395-H,3683/673122-9451,,,
146802,O-282-8692442-O,3651/023067-3929,,,
146825,V-492-8692489-S,3600/552473-6722,,,
146848,T-435-8692536-H,3693/451302-0527,,,
146871,Q-421-8692583-M,3677/944613-6696,,,
146894,L-493-8692630-T,3646/339484-7576,,,
146917,N-362-8692677-W,3692/412885-9880,,,
146940,N-492-8692724-W,3674/515939-3915,,,
146963,Y-519-8692771-E,3628/745782-9803,,,
146986,O-405-8692818-K,3600/838622-6683,,,
147009,V-495-8692865-B,3666/528140-1768,,,
147032,X-301-8692912-V,3663/283964-6476,,,
147055,Q-312-8692959-K,3646/425801-1366,,,
147078,H-268-8693006-W,3682/514710-1123,,,
147101,E-443-8693053-A,3637/313803-8186,,,
147124,Z-250-8693100-B,3654/414472-8487,,,
147147,Y-470-8693147-A,3670/778425-3633,,,
147170,G-354-8693194-C,3612/152626-1286,,,
147193,Z-494-8693241-F,3600/187924-1913,,,
147216,B-413-8693288-L,3617/510016-7277,,,
147239,I-293-8693335-Y,3633/549976-6622,,,
147262,B-361-8693382-Q,3640/330191-3871,,,
147285,U-457-8693429-P,3634/546169-9461,,,
147308,J-370-8693476-O,3656/138220-6083,,,
147331,F-237-8693523-U,3610/667143-5405,,,
147354,R-324-8693570-W,3650/646106-9027,,,
147377,G-528-8693617-Z,3602/902181-5250,,,
147400,V-442-8693664-E,3694/637459-5215,,,
147423,A-287-8693711-R,3695/243645-9671,,,
147446,T-290-8693758-R,3625/872179-4909,,,
147469,P-525-8693805-U,3625/913360-0759,,,
147492,Q-288-8693852-T,3648/046186-8319,,,
147515,E-334-8693899-J,3635/998866-1631,,,
147538,Z-379-8693946-E,3681/290613-3190,,,
147561,J-312-8693993-H,3622/832087-6704,,,
147584,O-307-8694040-V,3605/665449-3063,,,
147607,S-356-8694087-W,3650/565206-5596,,,
147630,X-528-8694134-U,3623/829001-0846,,,
147653,J-377-8694181-P,3646/417680-1187,,,
147676,K-233-8694228-A,3635/132182-6872,,,
147699,Z-402-8694275-J,3667/898949-0751,,,
147722,X-521-8694322-Y,3676/637001-8552,,,
147745,T-519-8694369-E,3693/744301-8602,,,
147768,I-377-8694416-E,3696/222463-0821,,,
147791,F-428-8694463-D,3687/574984-4125,,,
147814,U-234-8694510-N,3667/083930-2088,,,
147837,O-251-8694557-B,3623/688513-9079,,,
147860,N-264-8694604-I,3651/032150-0825,,,
147883,T-306-8694651-F,3647/734264-3010,,,
147906,F-324-8694698-N,3694/264440-2282,,,
147929,E-236-8694745-C,3640/512015-8794,,,
147952,Z-246-8694792-Y,3686/573080-1374,,,
147975,P-332-8694839-S,3665/510941-4135,,,
147998,O-471-8694886-A,3669/117891-1966,,,
148021,N-327-8694933-T,3623/384289-6172,,,
148044,B-502-8694980-E,3646/346282-1255,,,
148067,Q-518-8695027-L,3623/505189-3758,,,
148090,X-465-8695074-W,3655/112977-0244,,,
148113,F-520-8695121-I,3685/754875-6973,,,
148136,J-490-8695168-M,3640/557042-3102,,,
148159,I-321-8695215-S,3643/357155-2844,,,
148182,T-378-8695262-V,3691/387203-0095,,,
148205,O-252-8695309-I,3684/497978-6174,,,
148228,T-241-8695356-H,3685/737353-9940,,,
148251,T-539-8695403-U,3619/525221-1137,,,
148274,J-406-8695450-S,3682/326868-0132,,,
148297,T-431-8695497-J,3610/373730-4204,,,
148320,Y-469-8695544-H,3633/968044-0898,,,
148343,P-261-8695591-H,3694/637459-5215,,,
148366,B-264-8695638-R,3659/702970-2316,,,
148389,Z-526-8695685-S,3604/366055-8105,,,
148412,T-241-8695732-D,3680/704676-0415,,,
148435,A-247-8695779-X,3684/642294-3104,,,
148458,A-497-8695826-T,3669/156767-3102,,,
148481,T-233-8695873-L,3676/907870-8862,,,
148504,Y-284-8695920-B,3698/631919-4633,,,
148527,U-251-8695967-O,3618/374307-7168,,,
148550,T-538-8696014-H,3632/604599-9056,,,
148573,J-359-8696061-A,3637/926843-4707,,,
148596,V-499-8696108-T,3652/639800-3493,,,
148619,Q-280-8696155-S,3619/030179-6469,,,
148642,R-489-8696202-Z,3635/302001-3919,,,
148665,E-438-8696249-Q,3634/247408-6828,,,
148688,E-371-8696296-C,3607/341224-7137,,,
148711,A-336-8696343-Z,3663/805075-4329,,,
148734,O-504-8696390-V,3606/022030-0257,,,
148757,W-248-8696437-P,3611/724223-9507,,,
148780,G-402-8696484-V,3667/288114-1646,,,
148803,R-246-8696531-B,3614/670852-1413,,,
148826,Y-361-8696578-M,3637/926843-4707,,,
148849,J-282-8696625-Y,3648/172414-6667,,,
148872,G-389-8696672-D,3611/593731-1458,,,
148895,U-284-8696719-M,3687/142339-2374,,,
148918,J-320-8696766-F,3657/233148-8136,,,
148941,Q-396-8696813-B,3645/818326-7671,,,
148964,R-342-8696860-Q,3609/411706-4510,,,
148987,N-343-8696907-Y,3602/990618-5498,,,
149010,O-485-8696954-W,3694/983952-9050,,,
149033,G-352-8697001-B,3637/760674-3110,,,
149056,K-334-8697048-Q,3609/411706-4510,,,
149079,I-348-8697095-J,3651/130013-4313,,,
149102,J-322-8697142-P,3699/899990-6087,,,
149125,T-298-8697189-K,3681/111347-5428,,,
149148,G-329-8697236-B,3699/090587-3006,,,
149171,P-369-8697283-O,3608/041466-2940,,,
149194,J-246-8697330-M,3667/582951-3958,,,
149217,X-390-8697377-B,3654/533361-0261,,,
149240,Q-321-8697424-G,3696/067335-5387,,,
149263,X-284-8697471-B,3688/635620-1327,,,
149286,B-367-8697518-B,3656/173580-5623,,,
149309,R-317-8697565-T,3689/024016-8635,,,
149332,W-342-8697612-E,3689/088970-3072,,,
149355,B-263-8697659-A,3657/586912-6150,,,
149378,W-332-8697706-X,3689/515344-9468,,,
149401,T-340-8697753-I,3673/985187-8950,,,
149424,T-247-8697800-X,3677/911641-6139,,,
149447,D-234-8697847-E,3614/162305-3535,,,
